timestamp,amount,quantity,is_sell,symbol,Class
2026-05-17 06:57:24.791,78096.97,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.97,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.97,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.97,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.97,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.97,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.97,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.97,8e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.97,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.97,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.97,0.00149,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.97,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.97,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.97,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.97,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.97,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.98,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.98,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.98,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.98,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.98,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78096.98,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78097.53,0.00192,False,BTCUSDT,0
2026-05-17 06:57:24.791,78097.94,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78097.94,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78098.0,0.0006,False,BTCUSDT,0
2026-05-17 06:57:24.791,78098.0,0.0008,False,BTCUSDT,0
2026-05-17 06:57:24.791,78098.34,8e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78098.49,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78098.49,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78098.49,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78098.49,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78098.49,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78099.23,7e-05,False,BTCUSDT,0
2026-05-17 06:57:24.791,78099.37,0.00065,False,BTCUSDT,0
2026-05-17 06:57:24.791,78099.72,7e-05,False,BTCUSDT,0
2026-05-17 06:57:25.317,78099.78,0.00039,False,BTCUSDT,0
2026-05-17 06:57:25.466,78099.77,0.00126,True,BTCUSDT,0
2026-05-17 06:57:26.155,78099.78,9e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.78,0.00433,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.78,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.78,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.78,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.78,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.78,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.78,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.78,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.78,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.78,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.78,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.78,8e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.78,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.78,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.78,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.78,0.00138,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.78,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.79,0.00013,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.79,8e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.79,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.79,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.79,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.79,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.79,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.8,0.0129,False,BTCUSDT,1
2026-05-17 06:57:26.165,78099.8,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.8,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.8,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.8,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78099.88,0.00361,False,BTCUSDT,0
2026-05-17 06:57:26.165,78100.0,0.01,False,BTCUSDT,1
2026-05-17 06:57:26.165,78100.0,0.0006,False,BTCUSDT,0
2026-05-17 06:57:26.165,78100.0,0.0008,False,BTCUSDT,0
2026-05-17 06:57:26.165,78100.0,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78100.0,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78100.5,0.0074,False,BTCUSDT,1
2026-05-17 06:57:26.165,78100.5,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78100.5,7e-05,False,BTCUSDT,0
2026-05-17 06:57:26.165,78101.13,0.00695,False,BTCUSDT,1
