timestamp,amount,volume,side,symbol,Class
2026-05-17 19:12:10.734334230,78212.2,0.00097304,s,XBTUSD,0
2026-05-17 19:12:10.734334230,78212.2,0.0001,s,XBTUSD,0
2026-05-17 19:12:10.734334230,78212.2,0.00056193,s,XBTUSD,0
2026-05-17 19:12:22.885679483,78212.2,0.00382369,s,XBTUSD,0
2026-05-17 19:12:24.651907206,78212.2,0.00012441,s,XBTUSD,0
2026-05-17 19:12:40.062816858,78212.2,0.00012084,s,XBTUSD,0
2026-05-17 19:12:50.734747171,78212.3,0.00111,b,XBTUSD,0
2026-05-17 19:12:53.437456131,78212.2,0.00252918,s,XBTUSD,0
2026-05-17 19:12:53.437456131,78212.2,0.00127858,s,XBTUSD,0
2026-05-17 19:12:53.437456131,78212.2,0.0001,s,XBTUSD,0
2026-05-17 19:12:53.437456131,78212.2,0.001,s,XBTUSD,0
2026-05-17 19:12:53.437456131,78211.7,5.1e-05,s,XBTUSD,0
2026-05-17 19:12:53.437456131,78207.8,5.1e-05,s,XBTUSD,0
2026-05-17 19:12:53.437456131,78206.0,0.00148687,s,XBTUSD,0
2026-05-17 19:13:50.756343126,78207.9,0.00016865,b,XBTUSD,0
2026-05-17 19:13:50.756343126,78207.9,0.01384735,b,XBTUSD,0
2026-05-17 19:13:58.248699665,78207.9,6.393e-05,b,XBTUSD,0
2026-05-17 19:14:06.465213299,78207.8,0.0004225,s,XBTUSD,0
2026-05-17 19:14:13.486456156,78207.9,7.672e-05,b,XBTUSD,0
2026-05-17 19:14:22.398321152,78207.9,0.00035702,b,XBTUSD,0
2026-05-17 19:14:40.439969063,78207.9,0.08790414,b,XBTUSD,0
2026-05-17 19:14:40.439969063,78207.9,0.0325164,b,XBTUSD,0
2026-05-17 19:14:40.439969063,78207.9,0.00127865,b,XBTUSD,0
2026-05-17 19:14:40.439969063,78207.9,0.00708857,b,XBTUSD,0
2026-05-17 19:14:40.439969301,78207.9,0.00127865,b,XBTUSD,0
2026-05-17 19:14:40.439969301,78207.9,0.43288085,b,XBTUSD,1
2026-05-17 19:14:40.439969301,78207.9,0.0002765,b,XBTUSD,0
2026-05-17 19:14:40.439969301,78208.7,0.43677624,b,XBTUSD,1
2026-05-17 19:14:42.694727898,78207.9,0.00127865,b,XBTUSD,0
2026-05-17 19:14:42.694727898,78211.6,5.1e-05,b,XBTUSD,0
2026-05-17 19:14:42.694727898,78212.3,0.00186119,b,XBTUSD,0
2026-05-17 19:14:42.694727898,78215.5,5.1e-05,b,XBTUSD,0
2026-05-17 19:14:42.694727898,78219.5,5.1e-05,b,XBTUSD,0
2026-05-17 19:14:42.694728136,78223.4,0.1,b,XBTUSD,0
2026-05-17 19:14:42.694728136,78223.4,5.1e-05,b,XBTUSD,0
2026-05-17 19:14:42.694728136,78223.4,0.4,b,XBTUSD,1
2026-05-17 19:14:42.694728136,78227.3,5.1e-05,b,XBTUSD,0
2026-05-17 19:14:42.694728136,78229.8,0.02557003,b,XBTUSD,0
2026-05-17 19:14:42.694728136,78230.6,0.06392508,b,XBTUSD,0
2026-05-17 19:14:42.694728136,78231.2,0.18895573,b,XBTUSD,0
2026-05-17 19:14:42.694728136,78231.3,0.0133462,b,XBTUSD,0
2026-05-17 19:14:42.694728136,78231.8,0.20480812,b,XBTUSD,0
2026-05-17 19:14:44.941522837,78220.2,0.00127846,b,XBTUSD,0
2026-05-17 19:14:44.941522837,78220.2,0.00585709,b,XBTUSD,0
2026-05-17 19:14:44.941522837,78224.8,0.10224916,b,XBTUSD,0
2026-05-17 19:14:44.941522837,78224.9,0.4,b,XBTUSD,1
2026-05-17 19:14:44.941522837,78227.7,0.43288085,b,XBTUSD,1
2026-05-17 19:14:44.941522837,78229.2,0.05773444,b,XBTUSD,0
2026-05-17 19:14:47.191760540,78221.1,0.00127844,b,XBTUSD,0
2026-05-17 19:14:47.191760540,78221.1,0.0155814,b,XBTUSD,0
2026-05-17 19:14:47.191760540,78221.1,5e-05,b,XBTUSD,0
2026-05-17 19:14:47.191760540,78223.4,5.1e-05,b,XBTUSD,0
2026-05-17 19:14:47.191760778,78227.3,5.1e-05,b,XBTUSD,0
2026-05-17 19:14:47.191760778,78230.4,0.10224916,b,XBTUSD,0
2026-05-17 19:14:47.191760778,78230.5,0.09391965,b,XBTUSD,0
2026-05-17 19:14:47.191760778,78230.6,0.63913624,b,XBTUSD,1
2026-05-17 19:14:47.191760778,78231.2,5.1e-05,b,XBTUSD,0
2026-05-17 19:14:47.191760778,78231.8,0.14763211,b,XBTUSD,0
2026-05-17 19:14:49.430552244,78226.0,0.00285433,b,XBTUSD,0
2026-05-17 19:14:49.430552244,78226.0,0.00092162,b,XBTUSD,0
2026-05-17 19:14:49.430552244,78227.3,5.1e-05,b,XBTUSD,0
2026-05-17 19:14:49.430552483,78231.2,5.1e-05,b,XBTUSD,0
2026-05-17 19:14:49.430552483,78231.6,0.10224916,b,XBTUSD,0
2026-05-17 19:14:49.430552483,78231.7,0.63912685,b,XBTUSD,1
2026-05-17 19:14:49.430552483,78231.8,0.25236789,b,XBTUSD,0
2026-05-17 19:14:49.430552483,78232.0,0.00237815,b,XBTUSD,0
2026-05-17 19:14:56.287345409,78229.3,0.00010597,b,XBTUSD,0
2026-05-17 19:14:57.206152916,78229.3,0.00143744,b,XBTUSD,0
2026-05-17 19:14:59.736826420,78229.3,0.00155888,b,XBTUSD,0
2026-05-17 19:15:11.495042086,78229.3,0.00016027,b,XBTUSD,0
2026-05-17 19:15:12.459076881,78229.2,0.0001044,s,XBTUSD,0
2026-05-17 19:15:17.853487968,78229.3,0.00013579,b,XBTUSD,0
2026-05-17 19:15:26.509278059,78229.2,0.00029904,s,XBTUSD,0
2026-05-17 19:15:27.177467346,78229.2,0.00045236,s,XBTUSD,0
2026-05-17 19:15:27.177467346,78229.2,0.016,s,XBTUSD,0
2026-05-17 19:15:27.177467346,78229.2,0.0001,s,XBTUSD,0
2026-05-17 19:15:27.177467346,78229.2,0.001,s,XBTUSD,0
2026-05-17 19:15:27.177467346,78229.2,0.03246004,s,XBTUSD,0
2026-05-17 19:15:27.177467346,78227.4,5.1e-05,s,XBTUSD,0
2026-05-17 19:15:27.222319365,78226.0,0.1618,s,XBTUSD,0
2026-05-17 19:15:33.625415087,78212.7,0.00088871,b,XBTUSD,0
2026-05-17 19:15:33.625415087,78212.7,0.00074536,b,XBTUSD,0
2026-05-17 19:15:39.740878344,78212.7,0.00010962,b,XBTUSD,0
2026-05-17 19:15:44.364826679,78212.6,1.546e-05,s,XBTUSD,0
2026-05-17 19:15:55.499583244,78212.7,0.00013451,b,XBTUSD,0
2026-05-17 19:15:58.130204439,78212.7,0.00129088,b,XBTUSD,0
2026-05-17 19:16:05.103734732,78212.7,0.00062675,b,XBTUSD,0
2026-05-17 19:16:05.982433558,78212.6,0.000125,s,XBTUSD,0
2026-05-17 19:16:10.044296026,78212.7,0.00025193,b,XBTUSD,0
2026-05-17 19:16:11.028884649,78212.7,0.0124738,b,XBTUSD,0
2026-05-17 19:16:15.739071131,78212.6,1.515e-05,s,XBTUSD,0
2026-05-17 19:16:21.670020342,78212.7,0.00044436,b,XBTUSD,0
2026-05-17 19:16:21.670020342,78212.7,0.00015451,b,XBTUSD,0
2026-05-17 19:16:23.091850281,78212.6,0.00035942,s,XBTUSD,0
2026-05-17 19:16:25.535638332,78212.7,0.00020205,b,XBTUSD,0
2026-05-17 19:16:26.111039639,78212.7,5.958e-05,b,XBTUSD,0
2026-05-17 19:16:30.038328171,78212.7,0.00035098,b,XBTUSD,0
2026-05-17 19:16:31.253685951,78212.6,0.00028791,s,XBTUSD,0
2026-05-17 19:16:33.855811119,78212.7,0.00029932,b,XBTUSD,0
2026-05-17 19:16:34.513622761,78212.7,0.00283986,b,XBTUSD,0
