timestamp,amount,volume,side,symbol,Class
2026-05-21 06:05:00.661547422,77748.5,5.549e-05,s,XBTUSD,0
2026-05-21 06:05:07.036582708,77748.6,0.0012798,b,XBTUSD,0
2026-05-21 06:05:23.188261509,77748.6,9.961e-05,b,XBTUSD,0
2026-05-21 06:05:32.744232655,77748.6,3.952e-05,b,XBTUSD,0
2026-05-21 06:05:38.773794651,77748.6,0.00012305,b,XBTUSD,0
2026-05-21 06:05:38.996683598,77748.5,9.813e-05,s,XBTUSD,0
2026-05-21 06:05:48.402184725,77748.5,0.00306897,s,XBTUSD,0
2026-05-21 06:05:50.829681873,77748.6,0.11515993,b,XBTUSD,0
2026-05-21 06:05:50.829681873,77748.6,0.0012862,b,XBTUSD,0
2026-05-21 06:05:50.829681873,77748.6,0.04006353,b,XBTUSD,0
2026-05-21 06:05:50.829681873,77748.6,0.01800048,b,XBTUSD,0
2026-05-21 06:05:51.191090107,77753.6,5e-05,b,XBTUSD,0
2026-05-21 06:05:51.191090107,77753.6,0.00128612,b,XBTUSD,0
2026-05-21 06:05:51.191090107,77756.2,5.1e-05,b,XBTUSD,0
2026-05-21 06:05:51.191090107,77760.1,5.1e-05,b,XBTUSD,0
2026-05-21 06:05:51.191090107,77764.0,5.1e-05,b,XBTUSD,0
2026-05-21 06:05:51.191090107,77768.6,0.00142287,b,XBTUSD,0
2026-05-21 06:05:51.191090107,77769.0,0.00328429,b,XBTUSD,0
2026-05-21 06:05:58.549662352,77769.9,0.001285,b,XBTUSD,0
2026-05-21 06:05:58.549662352,77769.9,0.00128586,b,XBTUSD,0
2026-05-21 06:05:58.549662352,77771.7,5.1e-05,b,XBTUSD,0
2026-05-21 06:05:58.549662590,77775.2,5e-05,b,XBTUSD,0
2026-05-21 06:05:58.549662590,77775.6,5.1e-05,b,XBTUSD,0
2026-05-21 06:05:58.549662590,77779.5,5.1e-05,b,XBTUSD,0
2026-05-21 06:05:58.549662590,77779.5,0.00298816,b,XBTUSD,0
2026-05-21 06:05:58.549662590,77780.8,0.17423141,b,XBTUSD,0
2026-05-21 06:06:13.846537590,77780.8,0.00128567,b,XBTUSD,0
2026-05-21 06:06:13.846537590,77783.4,5.1e-05,b,XBTUSD,0
2026-05-21 06:06:13.846537590,77787.2,5.1e-05,b,XBTUSD,0
2026-05-21 06:06:13.846537590,77787.2,0.00174886,b,XBTUSD,0
2026-05-21 06:06:48.196907520,77788.7,9.271e-05,b,XBTUSD,0
2026-05-21 06:07:03.077215433,77788.6,0.00128553,s,XBTUSD,0
2026-05-21 06:07:03.077215433,77788.6,0.0001,s,XBTUSD,0
2026-05-21 06:07:03.077215433,77788.6,0.001,s,XBTUSD,0
2026-05-21 06:07:03.077215433,77788.6,0.00064277,s,XBTUSD,0
2026-05-21 06:07:03.077215433,77787.3,5.1e-05,s,XBTUSD,0
2026-05-21 06:07:03.077215433,77783.5,5.1e-05,s,XBTUSD,0
2026-05-21 06:07:03.077215433,77779.6,5.1e-05,s,XBTUSD,0
2026-05-21 06:07:03.077215433,77775.7,5.1e-05,s,XBTUSD,0
2026-05-21 06:07:03.077215433,77775.0,0.00032144,s,XBTUSD,0
2026-05-21 06:07:03.077215433,77771.8,5.1e-05,s,XBTUSD,0
