timestamp,amount,quantity,is_sell,symbol,Class
2026-05-17 05:36:07.710,78171.03,0.00013,False,BTCUSDT,0
2026-05-17 05:36:07.729,78171.02,0.00483,True,BTCUSDT,0
2026-05-17 05:36:07.729,78171.02,7e-05,True,BTCUSDT,0
2026-05-17 05:36:07.729,78171.02,7e-05,True,BTCUSDT,0
2026-05-17 05:36:07.729,78171.02,7e-05,True,BTCUSDT,0
2026-05-17 05:36:07.729,78171.02,1e-05,True,BTCUSDT,0
2026-05-17 05:36:07.885,78171.02,0.00013,True,BTCUSDT,0
2026-05-17 05:36:07.885,78171.02,0.0001,True,BTCUSDT,0
2026-05-17 05:36:07.885,78171.02,7e-05,True,BTCUSDT,0
2026-05-17 05:36:07.885,78171.02,0.0012,True,BTCUSDT,0
2026-05-17 05:36:08.095,78171.02,0.00229,True,BTCUSDT,0
2026-05-17 05:36:08.920,78171.03,0.02059,False,BTCUSDT,1
2026-05-17 05:36:09.614,78171.03,0.002,False,BTCUSDT,0
2026-05-17 05:36:10.069,78171.02,0.00024,True,BTCUSDT,0
2026-05-17 05:36:11.066,78171.03,0.0018,False,BTCUSDT,0
2026-05-17 05:36:11.080,78171.02,0.00101,True,BTCUSDT,0
2026-05-17 05:36:12.075,78171.02,0.00013,True,BTCUSDT,0
2026-05-17 05:36:12.122,78171.02,0.00064,True,BTCUSDT,0
2026-05-17 05:36:12.134,78171.02,0.00013,True,BTCUSDT,0
2026-05-17 05:36:15.719,78171.02,0.00038,True,BTCUSDT,0
2026-05-17 05:36:15.845,78171.02,0.00678,True,BTCUSDT,0
2026-05-17 05:36:15.845,78171.02,7e-05,True,BTCUSDT,0
2026-05-17 05:36:15.845,78171.02,0.00011,True,BTCUSDT,0
2026-05-17 05:36:15.845,78171.02,0.00198,True,BTCUSDT,0
2026-05-17 05:36:15.987,78171.02,0.00121,True,BTCUSDT,0
2026-05-17 05:36:17.627,78171.03,0.00374,False,BTCUSDT,0
2026-05-17 05:36:18.398,78171.02,0.00022,True,BTCUSDT,0
2026-05-17 05:36:19.142,78171.02,0.0003,True,BTCUSDT,0
2026-05-17 05:36:19.451,78171.02,0.00162,True,BTCUSDT,0
2026-05-17 05:36:20.413,78171.02,0.01677,True,BTCUSDT,1
2026-05-17 05:36:20.586,78171.03,0.00039,False,BTCUSDT,0
2026-05-17 05:36:21.007,78171.02,0.02512,True,BTCUSDT,1
2026-05-17 05:36:21.138,78171.03,0.00013,False,BTCUSDT,0
2026-05-17 05:36:21.194,78171.03,0.0002,False,BTCUSDT,0
2026-05-17 05:36:21.216,78171.03,0.00028,False,BTCUSDT,0
2026-05-17 05:36:21.237,78171.03,0.00256,False,BTCUSDT,0
2026-05-17 05:36:21.737,78171.03,9e-05,False,BTCUSDT,0
2026-05-17 05:36:21.889,78171.03,0.0003,False,BTCUSDT,0
2026-05-17 05:36:22.117,78171.03,0.00088,False,BTCUSDT,0
2026-05-17 05:36:22.169,78171.03,8e-05,False,BTCUSDT,0
2026-05-17 05:36:22.183,78171.03,0.00026,False,BTCUSDT,0
2026-05-17 05:36:22.352,78171.02,0.00045,True,BTCUSDT,0
2026-05-17 05:36:22.558,78171.03,0.0001,False,BTCUSDT,0
2026-05-17 05:36:22.587,78171.03,0.00026,False,BTCUSDT,0
2026-05-17 05:36:22.769,78171.03,0.00013,False,BTCUSDT,0
2026-05-17 05:36:22.795,78171.03,0.00039,False,BTCUSDT,0
2026-05-17 05:36:23.136,78171.03,0.0003,False,BTCUSDT,0
2026-05-17 05:36:23.183,78171.03,0.0003,False,BTCUSDT,0
2026-05-17 05:36:23.186,78171.03,0.00031,False,BTCUSDT,0
2026-05-17 05:36:23.538,78171.03,0.00013,False,BTCUSDT,0
2026-05-17 05:36:23.858,78171.03,0.00135,False,BTCUSDT,0
2026-05-17 05:36:24.066,78171.03,0.00013,False,BTCUSDT,0
2026-05-17 05:36:24.467,78171.02,0.0001,True,BTCUSDT,0
2026-05-17 05:36:24.840,78171.02,0.00555,True,BTCUSDT,0
2026-05-17 05:36:25.631,78171.02,0.00093,True,BTCUSDT,0
2026-05-17 05:36:25.832,78171.02,0.00021,True,BTCUSDT,0
2026-05-17 05:36:26.105,78171.02,0.00141,True,BTCUSDT,0
2026-05-17 05:36:26.105,78171.02,0.00141,True,BTCUSDT,0
2026-05-17 05:36:26.106,78171.02,0.00077,True,BTCUSDT,0
2026-05-17 05:36:26.106,78171.02,0.00141,True,BTCUSDT,0
