timestamp,amount,quantity,is_sell,symbol,Class
2026-05-17 06:55:58.661,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00106,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,7e-05,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00128,True,BTCUSDT,0
2026-05-17 06:55:58.661,78086.6,0.00067,True,BTCUSDT,0
