amount_scaled,volume_scaled,hour,minute,is_sell,Class
0.1980156880703034,-0.466564307703405,20,8,1,0
0.1978250958210571,-0.46781718718940807,20,8,1,0
0.1978250958210571,-0.4548095366760329,20,8,1,0
0.19770380984426433,-0.4665614439788655,20,8,1,0
0.19770380984426433,-0.4668258271193813,20,8,1,0
0.19769514656020715,-0.36349620235632896,20,8,1,1
0.19768648327615,-0.4548095366760329,20,8,1,0
0.19764316685586666,-0.4548089230207744,20,8,1,0
0.19760851371964053,-0.44059569561423495,20,8,1,0
0.1975825238674703,-0.35161642975281043,20,8,1,1
0.19753054416313107,-0.39371933749027443,20,8,1,0
0.19753054416313107,0.1646444673667815,20,8,1,1
0.19792905522973678,-0.4672322919074036,20,8,0,0
0.19789440209351064,-0.463886970721136,20,9,0,0
0.19789440209351064,-0.4678564815811242,20,9,0,0
0.19789440209351064,-0.4667041904195688,20,9,0,0
0.19789440209351064,-0.46708573057651037,20,9,0,0
0.19813697404709743,-0.4664877848926762,20,9,0,0
0.19789440209351064,-0.4669838331208446,20,9,0,0
0.19789440209351064,-0.4674744402723882,20,9,0,0
0.19788573880945348,-0.4677345380536824,20,9,1,0
0.19789440209351064,-0.46756298049859496,20,9,0,0
0.19788573880945348,-0.46669811523251015,20,9,1,0
0.19788573880945348,-0.467767072009968,20,9,1,0
0.19788573880945348,-0.4668465891222922,20,9,1,0
0.19788573880945348,-0.466851549502298,20,9,1,0
0.19788573880945348,-0.46762725065933003,20,9,0,0
0.19787707552539757,-0.4677619582161475,20,9,1,0
0.19787707552539757,-0.46784347208964505,20,9,1,0
0.19788573880945348,-0.4677419325995468,20,9,0,0
0.19787707552539757,-0.46781872132755425,20,9,1,0
0.19788573880945348,-0.4644231622307948,20,9,0,0
0.19788573880945348,-0.46778626919196986,20,10,0,0
0.19788573880945348,-0.4649168887965688,20,10,0,0
0.19787707552539757,-0.46674719742559856,20,10,1,0
0.19787707552539757,-0.467767072009968,20,10,1,0
0.19787707552539757,-0.4668465891222922,20,10,1,0
0.19787707552539757,-0.43943377006512185,20,10,1,0
0.19787707552539757,-0.4672171755328705,20,10,1,0
0.19788573880945348,-0.4678133927543933,20,10,0,0
0.19787707552539757,-0.4668465891222922,20,10,1,0
0.19787707552539757,-0.46778750673007435,20,10,1,0
0.19788573880945348,-0.4674870917982999,20,10,0,0
0.19788573880945348,-0.4140615286112893,20,10,0,0
0.19787707552539757,-0.4677128760230591,20,10,1,0
0.19788573880945348,-0.4666461386321194,20,10,0,0
0.19788573880945348,-0.4666212855941521,20,10,0,0
0.19788573880945348,-0.46756596695418606,20,11,0,0
0.19788573880945348,-0.46764970021420166,20,11,0,0
0.19788573880945348,-0.4636247353740248,20,11,0,0
0.19787707552539757,-0.4590483910565426,20,11,1,0
0.19787707552539757,-0.4665633053998162,20,11,1,0
0.19787707552539757,-0.467767072009968,20,11,1,0
0.19787707552539757,-0.4668465891222922,20,11,1,0
