amount_scaled,volume_scaled,hour,minute,is_sell,Class
0.8141359663016118,-0.3355313827622874,3,8,1,0
0.8139261544842995,-0.33718415212970704,3,8,1,0
0.8139261544842995,-0.3200247632572853,3,8,1,0
0.813792637873283,-0.3355276050037333,3,8,1,0
0.813792637873283,-0.3358763730702459,3,8,1,0
0.8137831009724956,-0.1995663444814966,3,8,1,1
0.8137735640717081,-0.3200247632572853,3,8,1,0
0.8137258795677734,-0.3200239537375951,3,8,1,0
0.8136877319646263,-0.3012741959738706,3,8,1,0
0.8136591212622651,-0.18389482581560798,3,8,1,1
0.8136018998575444,-0.2394359987417997,3,8,1,0
0.8136018998575444,0.49714449671164956,3,8,1,1
0.8140405972937425,-0.33641257192902135,3,8,0,0
0.8140024496905953,-0.33199950232207803,3,9,0,0
0.8140024496905953,-0.3372359883738672,3,9,0,0
0.8140024496905953,-0.33571591277566043,3,9,0,0
0.8140024496905953,-0.33621923164302037,3,9,0,0
0.8142694829126297,-0.3354304356569238,3,9,0,0
0.8140024496905953,-0.3360848108984685,3,9,0,0
0.8140024496905953,-0.3367320083987604,3,9,0,0
0.8139929127898078,-0.3370751233194367,3,9,1,0
0.8140024496905953,-0.33684880859805627,3,9,0,0
0.8139929127898078,-0.3357078985307278,3,9,1,0
0.8139929127898078,-0.3371180413550103,3,9,1,0
0.8139929127898078,-0.33590376181976317,3,9,1,0
0.8139929127898078,-0.33591030543725864,3,9,1,0
0.8139929127898078,-0.3369335922936062,3,9,0,0
0.8139833758890217,-0.3371112953575922,3,9,1,0
0.8139833758890217,-0.33721882655643576,3,9,1,0
0.8139929127898078,-0.3370848780317031,3,9,0,0
0.8139833758890217,-0.3371861759289324,3,9,1,0
0.8139929127898078,-0.3327068336433543,3,9,0,0
0.8139929127898078,-0.3371433658293176,3,10,0,0
0.8139929127898078,-0.33335814620207116,3,10,0,0
0.8139833758890217,-0.3357726466139461,3,10,1,0
0.8139833758890217,-0.3371180413550103,3,10,1,0
0.8139833758890217,-0.33590376181976317,3,10,1,0
0.8139833758890217,-0.2997414109165282,3,10,1,0
0.8139833758890217,-0.3363926307606536,3,10,1,0
0.8139929127898078,-0.33717914659962284,3,10,0,0
0.8139833758890217,-0.33590376181976317,3,10,1,0
0.8139833758890217,-0.3371449983606927,3,10,1,0
0.8139929127898078,-0.3367486979963726,3,10,0,0
0.8139929127898078,-0.26627094234700316,3,10,0,0
0.8139833758890217,-0.3370465472743739,3,10,1,0
0.8139929127898078,-0.3356393322129708,3,10,0,0
0.8139929127898078,-0.33560654666551915,3,10,0,0
0.8139929127898078,-0.33685274826054845,3,11,0,0
0.8139929127898078,-0.3369632072222714,3,11,0,0
0.8139929127898078,-0.33165356757448095,3,11,0,0
0.8139833758890217,-0.32561656099308267,3,11,1,0
0.8139833758890217,-0.3355300605467934,3,11,1,0
0.8139833758890217,-0.3371180413550103,3,11,1,0
0.8139833758890217,-0.33590376181976317,3,11,1,0
0.8136400474606916,-0.3340214936201818,3,11,0,0
0.8136400474606916,-0.3370823820126585,3,11,0,0
0.8136400474606916,-0.3370954692476495,3,11,0,0
0.8136305105599041,-0.33552999308681924,3,11,1,0
0.8136305105599041,-0.3371180413550103,3,11,1,0
0.8136305105599041,-0.33590376181976317,3,11,1,0
0.8135542153536097,-0.33718415212970704,3,11,1,0
0.8131822762229186,-0.33718415212970704,3,11,1,0
0.8130869072150493,-0.30601537740323254,3,11,1,0
0.8130964441158368,-0.3366036185759002,3,11,0,0
0.8130964441158368,-0.33402110235233157,3,11,0,0
0.8130869072150493,-0.3369261042364722,3,11,1,0
0.8130964441158368,-0.3359340108721856,3,11,0,0
0.8130964441158368,-0.3330123328824276,3,11,0,0
0.8130869072150493,-0.3369946975382188,3,11,1,0
0.8130964441158368,-0.3339892612445184,3,11,0,0
0.8130964441158368,-0.33644029797840946,3,11,0,0
0.8130964441158368,-0.290681064164282,3,12,0,0
0.8130964441158368,-0.3354609410572482,3,12,0,0
0.8130964441158368,-0.33430993897778233,3,12,0,0
0.8130964441158368,-0.3355298581668709,3,12,0,0
0.8130964441158368,-0.336219096723072,3,12,0,0
0.8145842006385973,-0.33528582845627075,3,12,0,0
0.8145746637378112,-0.33573480156843094,3,12,1,0
0.8145746637378112,-0.3355043582966307,3,12,1,0
0.8145842006385973,-0.33663597237951715,3,12,0,0
0.8145842006385973,-0.33674184406299584,3,12,0,0
0.8145746637378112,-0.3368850885721705,3,12,1,0
0.8145842006385973,-0.33604131270711696,3,12,0,0
0.814660495844893,-0.33718415212970704,3,12,0,0
0.8150419718763703,-0.33718415212970704,3,12,0,1
0.8153185419991922,-0.3302701523919688,3,12,0,1
0.8153280788999783,-0.3333771564227952,3,12,0,1
0.8153280788999783,-0.333807807405968,3,12,0,1
0.8153280788999783,-0.3355303708626747,3,12,0,1
