amount_scaled,volume_scaled,hour,minute,is_sell,Class
0.990212183299121,-0.13339804602472155,20,8,1,0
0.9819588993503445,-0.16179915731385525,20,8,1,0
0.9819588993503445,0.13306697623509156,20,8,1,0
0.9767068095647743,-0.13333312919891782,20,8,1,0
0.9767068095647743,-0.13932634329544114,20,8,1,0
0.976331660294353,2.203018794561344,20,8,1,1
0.9759565110239318,0.13306697623509156,20,8,1,0
0.9740807646719346,0.13308088698347806,20,8,1,0
0.9725801675903588,0.45527584496676476,20,8,1,0
0.9714547197791495,2.47231743626749,20,8,1,1
0.9692038241567857,1.5179005257771203,20,8,1,0
0.9692038241567857,14.175265211473715,20,8,1,1
0.9864606905951268,-0.14854035933505544,20,8,0,0
0.9849600935135508,-0.07270637819758478,20,9,0,0
0.9849600935135508,-0.16268990890220505,20,9,0,0
0.9849600935135508,-0.13656900111942755,20,9,0,0
0.9849600935135508,-0.1452180089287429,20,9,0,0
0.9954642730847458,-0.1316633757009232,20,9,0,0
0.9849600935135508,-0.14290812915916218,20,9,0,0
0.9849600935135508,-0.154029540648374,20,9,0,0
0.9845849442431296,-0.15992561135199818,20,9,1,0
0.9849600935135508,-0.15603662979474162,20,9,0,0
0.9845849442431296,-0.13643128471040103,20,9,1,0
0.9845849442431296,-0.16066311286228988,20,9,1,0
0.9845849442431296,-0.1397969902825182,20,9,1,0
0.9845849442431296,-0.13990943549864254,20,9,1,0
0.9845849442431296,-0.15749354884242256,20,9,0,0
0.984209794972763,-0.16054718995906894,20,9,1,0
0.984209794972763,-0.16239500103641094,20,9,1,0
0.9845849442431296,-0.16009323587005567,20,9,0,0
0.984209794972763,-0.16183393418482153,20,9,1,0
0.9845849442431296,-0.08486112644610823,20,9,0,0
0.9845849442431296,-0.16109828744098134,20,10,0,0
0.9845849442431296,-0.09605325090628486,20,10,0,0
0.984209794972763,-0.13754391273551575,20,10,1,0
0.984209794972763,-0.16066311286228988,20,10,1,0
0.984209794972763,-0.1397969902825182,20,10,1,0
0.984209794972763,0.4816151514992104,20,10,1,0
0.984209794972763,-0.14819769123313428,20,10,1,0
0.9845849442431296,-0.1617131425196653,20,10,0,0
0.984209794972763,-0.1397969902825182,20,10,1,0
0.984209794972763,-0.1611263407835608,20,10,1,0
0.9845849442431296,-0.15431633391094268,20,10,0,0
0.9845849442431296,1.056770113517069,20,10,0,0
0.984209794972763,-0.15943456193395422,20,10,1,0
0.9845849442431296,-0.13525304432206325,20,10,0,0
0.9845849442431296,-0.13468965901240945,20,10,0,0
0.9845849442431296,-0.15610432877022265,20,11,0,0
0.9845849442431296,-0.15800245038756255,20,11,0,0
0.9845849442431296,-0.06676185172041428,20,11,0,0
0.984209794972763,0.036977786217823654,20,11,1,0
0.984209794972763,-0.13337532513569025,20,11,1,0
0.984209794972763,-0.16066311286228988,20,11,1,0
0.984209794972763,-0.1397969902825182,20,11,1,0
0.9707044212383616,-0.10745218182580771,20,11,0,0
